radio,mcc,net,area,cell,lat,lon,range,samples
LTE,724,10,50119,231290123,-22.9738,-47.1054,1000,1
LTE,724,10,50119,231290124,-22.9784,-47.1044,1000,1
LTE,724,10,50119,231290133,-22.9735,-47.1059,1000,1
LTE,724,10,50119,231297046,-22.8494,-47.1048,1000,1
LTE,724,10,50119,231297047,-22.8504,-47.111,1000,2
LTE,724,10,50119,231298571,-22.9827,-47.0476,1000,1
LTE,724,10,50119,231298572,-23.018,-47.058,1000,1
LTE,724,10,50119,231298573,-22.9882,-47.0824,1000,1
LTE,724,10,50119,231298581,-22.9834,-47.0367,1000,1
LTE,724,10,50119,231298582,-23.0036,-47.0541,1000,1
LTE,724,10,50119,231298583,-23.0128,-47.0868,1000,5
LTE,724,10,50119,231300117,-22.9282,-47.0844,1000,1
LTE,724,10,50119,231300915,-22.9336,-47.1368,1000,1
LTE,724,10,50119,231331094,-22.9304,-47.1874,1000,1
LTE,724,10,50211,204817410,-23.4371,-46.7586,6040,50
LTE,724,10,50211,204817419,-23.4204,-46.7633,1000,2
LTE,724,10,50211,204817421,-23.4338,-46.7658,1000,1
LTE,724,10,50211,204817459,-23.4233,-46.7621,1000,21
LTE,724,10,50211,204817460,-23.4435,-46.7568,1629,50
LTE,724,10,50211,204817461,-23.4295,-46.7605,1000,12
LTE,724,10,50211,204843009,-23.5238,-46.7416,7585,50
LTE,724,10,50211,204843010,-23.5321,-46.7409,5498,38
LTE,724,10,50211,204843011,-23.5274,-46.7493,720,30
LTE,724,10,50211,204843019,-23.5245,-46.7444,1000,4
LTE,724,10,50211,204843021,-23.5291,-46.7458,2117,12
LTE,724,10,50211,204843031,-23.5274,-46.7484,902,50
LTE,724,10,50211,204843061,-23.5285,-46.7492,640,50
LTE,724,10,50211,204848641,-23.4419,-46.7866,912,33
LTE,724,10,50211,204848642,-23.4454,-46.7868,1170,50
LTE,724,10,50211,204848651,-23.4358,-46.7892,1000,1
LTE,724,10,50211,204848652,-23.4379,-46.7823,1000,1
LTE,724,10,50211,204848662,-23.4394,-46.7841,1000,1
LTE,724,10,50211,204848663,-23.4541,-46.7868,1000,1
LTE,724,10,50211,204852235,-23.5169,-46.7054,1000,14
LTE,724,10,50211,204852237,-23.5179,-46.7108,1000,11
LTE,724,10,50211,204852245,-23.5184,-46.7026,1000,4
LTE,724,10,50211,204852247,-23.5176,-46.7071,1000,4
LTE,724,10,50211,204882945,-23.4097,-46.7494,1000,11
LTE,724,10,50211,204882947,-23.4191,-46.7445,1000,18
LTE,724,10,50211,204882955,-23.4133,-46.7459,1000,10
LTE,724,10,50211,204882956,-23.4247,-46.7448,1000,22
LTE,724,10,50211,204882957,-23.4155,-46.7367,1000,1
LTE,724,10,50211,204885505,-23.4728,-46.7465,895,50
LTE,724,10,50211,204885506,-23.4809,-46.7377,2039,27
LTE,724,10,50211,204885762,-23.5369,-46.7177,9759,50
LTE,724,10,50211,204889089,-23.5549,-46.7364,3544,50
LTE,724,10,50211,204889090,-23.5588,-46.7358,2486,41
LTE,724,10,50211,204889091,-23.5569,-46.7418,3823,50
LTE,724,10,50211,204899073,-23.4502,-46.7353,8659,27
LTE,724,10,50211,204914955,-23.5309,-46.7613,1000,1
LTE,724,10,50211,204914957,-23.5358,-46.764,1000,1
LTE,724,10,50211,204914996,-23.5316,-46.762,1000,3
LTE,724,10,50211,204916482,-23.5487,-46.7393,7321,28
LTE,724,10,50211,204916483,-23.5574,-46.7524,4799,50
LTE,724,10,50211,204916492,-23.5521,-46.7414,1000,1
LTE,724,10,50211,204916502,-23.5479,-46.7341,8694,31
LTE,724,10,50211,204916503,-23.5479,-46.7646,6986,26
LTE,724,10,50211,204916533,-23.5572,-46.7488,1000,1
LTE,724,10,50211,204916553,-23.5586,-46.7458,1000,2
LTE,724,10,50211,204937985,-23.5107,-46.7012,2275,27
LTE,724,10,50211,204937986,-23.5115,-46.6975,2197,30
LTE,724,10,50211,204937996,-23.508,-46.7037,1000,7
LTE,724,10,50211,204937997,-23.5181,-46.7078,1000,9
LTE,724,10,50211,204938007,-23.5125,-46.707,2578,27
LTE,724,10,50211,204938056,-23.5082,-46.6994,1000,18
LTE,724,10,50211,204938057,-23.5158,-46.7081,1000,10
LTE,724,10,50211,204940801,-23.5185,-46.7225,4777,28
LTE,724,10,50211,204940802,-23.5251,-46.7108,12454,46
LTE,724,10,50211,204940811,-23.5223,-46.719,1000,18
LTE,724,10,50211,204940812,-23.5257,-46.7163,1000,2
LTE,724,10,50211,204940813,-23.5268,-46.7205,1000,7
LTE,724,10,50211,204940821,-23.5178,-46.7197,1370,26
LTE,724,10,50211,204940822,-23.5239,-46.7104,1000,7
LTE,724,10,50211,204940851,-23.5192,-46.7167,1000,2
LTE,724,10,50211,204940852,-23.525,-46.7162,1000,1
LTE,724,10,50211,204946690,-23.454,-46.6971,1000,1
LTE,724,10,50211,204959489,-23.5165,-46.7328,931,36
LTE,724,10,50211,204959490,-23.5229,-46.7199,1576,23
LTE,724,10,50211,204959491,-23.5216,-46.7447,3054,30
LTE,724,10,50211,204959499,-23.517,-46.7317,1000,13
LTE,724,10,50211,204959501,-23.5233,-46.7371,1000,1
LTE,724,10,50211,204959509,-23.5154,-46.733,1824,27
LTE,724,10,50211,204959511,-23.5231,-46.7375,4619,31
LTE,724,10,50211,204959541,-23.5223,-46.7376,1180,9
LTE,724,10,50211,204981773,-23.5194,-46.7108,1000,14
LTE,724,10,50211,204986125,-23.4068,-46.7685,1000,1
LTE,724,10,50211,204986163,-23.4,-46.7565,1000,4
LTE,724,10,50211,204986371,-23.5463,-46.7354,12505,50
LTE,724,10,50211,204986380,-23.5427,-46.7313,1000,1
LTE,724,10,50211,204986381,-23.5517,-46.7291,1892,27
LTE,724,10,50211,204986390,-23.54,-46.7283,1000,23
LTE,724,10,50211,204986391,-23.5455,-46.7325,1609,13
LTE,724,10,50211,204986441,-23.5512,-46.7308,980,46
LTE,724,10,50211,205027339,-23.5284,-46.7053,1000,1
LTE,724,10,50211,205038594,-23.5182,-46.7432,1306,23
LTE,724,10,50211,205038595,-23.5196,-46.7475,2026,16
LTE,724,10,50211,205038604,-23.5187,-46.7445,1000,3
LTE,724,10,50211,205038605,-23.5206,-46.7466,1000,1
LTE,724,10,50211,205038615,-23.5183,-46.7544,14727,31
LTE,724,10,50211,205039156,-23.5281,-46.7336,1000,4
LTE,724,10,50211,205052427,-23.4977,-46.7512,1000,1
LTE,724,10,50211,205052940,-23.5513,-46.7402,1000,2
LTE,724,10,50211,205121547,-23.5204,-46.6975,1000,3
LTE,724,10,50211,205121548,-23.5211,-46.6957,1000,6
LTE,724,10,50211,205121549,-23.5229,-46.7025,1000,1
LTE,724,10,50211,205121557,-23.5162,-46.705,8144,50
LTE,724,10,50211,205121587,-23.5185,-46.6996,1076,13
LTE,724,10,50211,205121588,-23.5198,-46.6995,1000,4
LTE,724,10,50211,205151233,-23.5617,-46.7227,2755,50
LTE,724,10,50211,205151234,-23.5628,-46.7196,1000,20
LTE,724,10,50211,205151235,-23.5666,-46.728,531,27
LTE,724,10,50211,205151243,-23.5621,-46.7241,1000,17
LTE,724,10,50211,205151244,-23.5628,-46.7183,1000,14
LTE,724,10,50211,205151245,-23.5666,-46.7277,1000,8
LTE,724,10,50211,205151253,-23.5616,-46.7224,937,37
LTE,724,10,50211,205151254,-23.563,-46.7184,613,25
LTE,724,10,50211,205151255,-23.5654,-46.7277,1000,17
LTE,724,10,50211,205151283,-23.5608,-46.7236,1025,27
LTE,724,10,50211,205151284,-23.5626,-46.7186,500,27
LTE,724,10,50211,205151285,-23.5671,-46.7285,1000,21
LTE,724,10,50211,205153025,-23.5548,-46.7321,536,50
LTE,724,10,50211,205153026,-23.5602,-46.7252,994,50
LTE,724,10,50211,205153027,-23.5596,-46.7318,681,42
LTE,724,10,50211,205153045,-23.5541,-46.7318,500,50
LTE,724,10,50211,205153046,-23.5557,-46.7165,2286,28
LTE,724,10,50211,205153047,-23.5597,-46.7307,635,28
LTE,724,10,50211,205153077,-23.56,-46.7303,638,27
LTE,724,10,50211,205153097,-23.5588,-46.7314,1000,19
LTE,724,10,50211,205154818,-23.4229,-46.7857,1000,1
LTE,724,10,50211,205154827,-23.4228,-46.7905,1000,1
LTE,724,10,50211,205154829,-23.4236,-46.7913,1000,1
LTE,724,10,50211,205181451,-23.558,-46.7002,1000,9
LTE,724,10,50211,205185537,-23.508,-46.7128,1000,23
LTE,724,10,50211,205185538,-23.5147,-46.7117,1000,3
LTE,724,10,50211,205185539,-23.5127,-46.7121,1000,5
LTE,724,10,50211,205185559,-23.5041,-46.6974,9097,36
LTE,724,10,50211,205185588,-23.5133,-46.7092,1000,1
LTE,724,10,50211,205185589,-23.5144,-46.7137,1000,4
LTE,724,10,50211,205185607,-23.508,-46.7111,1000,4
LTE,724,10,50211,205185608,-23.5136,-46.7114,1000,9
LTE,724,10,50211,205200967,-23.4992,-46.716,1000,14
LTE,724,10,50211,205201419,-23.5281,-46.7202,1000,13
LTE,724,10,50211,205201420,-23.5331,-46.7188,1000,2
LTE,724,10,50211,205201421,-23.5351,-46.7269,6948,19
LTE,724,10,50211,205201461,-23.5434,-46.7383,1000,1
LTE,724,10,50211,205203733,-23.5086,-46.7332,631,50
LTE,724,10,50211,205203734,-23.5093,-46.7306,1000,17
LTE,724,10,50211,205224449,-23.5327,-46.7466,1345,11
LTE,724,10,50211,205224450,-23.5543,-46.7344,3657,35
LTE,724,10,50211,205224499,-23.5375,-46.7438,1000,10
LTE,724,10,50211,205237270,-23.5018,-46.7554,1000,5
LTE,724,10,50211,205238795,-23.4907,-46.7349,1000,7
LTE,724,10,50211,205238797,-23.4931,-46.7332,1000,7
LTE,724,10,50211,205238805,-23.4867,-46.7333,1000,1
LTE,724,10,50211,205238807,-23.4936,-46.7324,1000,1
LTE,724,10,50211,205241869,-23.5033,-46.7249,1000,7
LTE,724,10,50211,205262082,-23.5239,-46.7378,1000,6
LTE,724,10,50211,205262083,-23.5186,-46.7456,1556,15
LTE,724,10,50211,205262091,-23.5164,-46.7377,1000,21
LTE,724,10,50211,205262092,-23.5247,-46.7391,1000,6
LTE,724,10,50211,205262093,-23.5192,-46.7465,1000,12
LTE,724,10,50211,205262101,-23.5166,-46.7359,1000,1
LTE,724,10,50211,205262102,-23.524,-46.7388,1000,2
LTE,724,10,50211,205262103,-23.52,-46.7446,1000,1
LTE,724,10,50211,205278977,-23.5254,-46.7342,1000,9
LTE,724,10,50211,205278978,-23.5266,-46.7346,1000,10
LTE,724,10,50211,205278979,-23.525,-46.7386,1877,31
LTE,724,10,50211,205278987,-23.5264,-46.7348,1000,1
LTE,724,10,50211,205278988,-23.5262,-46.7343,1000,5
LTE,724,10,50211,205278989,-23.525,-46.7367,1000,16
LTE,724,10,50211,205278997,-23.526,-46.7346,1000,8
LTE,724,10,50211,205278998,-23.5253,-46.7351,1000,6
LTE,724,10,50211,205278999,-23.5251,-46.7389,1000,15
LTE,724,10,50211,205279027,-23.5262,-46.7345,1000,3
LTE,724,10,50211,205279028,-23.5262,-46.7348,1000,11
LTE,724,10,50211,205279029,-23.5243,-46.7368,1831,10
LTE,724,10,50211,205279049,-23.5237,-46.7376,1000,1
LTE,724,10,50211,205301003,-23.5111,-46.7167,1000,1
LTE,724,10,50211,205301004,-23.5154,-46.7144,1000,1
LTE,724,10,50211,205301013,-23.512,-46.7168,1000,1
LTE,724,10,50211,205301043,-23.5131,-46.7167,1000,1
LTE,724,10,50211,205307403,-23.5564,-46.6994,500,34
LTE,724,10,50211,205307404,-23.5591,-46.6966,1000,17
LTE,724,10,50211,205316609,-23.4769,-46.7326,1000,1
LTE,724,10,50211,205316619,-23.4837,-46.7378,1000,7
LTE,724,10,50211,205316629,-23.4814,-46.7374,1000,1
LTE,724,10,50211,205409803,-23.4573,-46.7534,1000,11
LTE,724,10,50211,205409814,-23.4755,-46.7441,1000,11
LTE,724,10,50211,205431299,-23.4063,-46.7527,1000,9
LTE,724,10,50211,205431307,-23.4048,-46.7534,1000,7
LTE,724,10,50211,205431309,-23.4094,-46.7499,1000,5
LTE,724,10,50211,205438723,-23.5101,-46.7203,544,50
LTE,724,10,50211,205438731,-23.5088,-46.7174,1000,1
LTE,724,10,50211,205438733,-23.5112,-46.7219,1000,1
LTE,724,10,50211,205438741,-23.5084,-46.719,1000,6
LTE,724,10,50211,205438742,-23.5177,-46.7182,1000,4
LTE,724,10,50211,205438743,-23.5126,-46.7226,1000,13
LTE,724,10,50211,205438772,-23.512,-46.7172,1000,1
LTE,724,10,50211,205463042,-23.5005,-46.7261,1224,35
LTE,724,10,50211,205463051,-23.5016,-46.7266,1000,6
LTE,724,10,50211,205463053,-23.4965,-46.7305,1000,11
LTE,724,10,50211,205463062,-23.4942,-46.7249,1000,1
LTE,724,10,50211,205464065,-23.5243,-46.7648,4771,27
LTE,724,10,50211,205464066,-23.5305,-46.7534,6099,19
LTE,724,10,50211,205464085,-23.5271,-46.7599,3472,19
LTE,724,10,50211,205464086,-23.5287,-46.7576,5627,17
LTE,724,10,50211,205469185,-23.4389,-46.7688,1000,1
LTE,724,10,50211,205469196,-23.4388,-46.7688,1000,1
LTE,724,10,50211,205469197,-23.4414,-46.7742,1000,1
LTE,724,10,50211,205469206,-23.4388,-46.7688,1000,1
LTE,724,10,50211,205472535,-23.5061,-46.7519,1000,7
LTE,724,10,50211,205476609,-23.4296,-46.7462,666,26
LTE,724,10,50211,205476610,-23.4377,-46.7472,1000,19
LTE,724,10,50211,205476619,-23.4306,-46.7463,1000,17
LTE,724,10,50211,205476620,-23.44,-46.7459,1000,20
LTE,724,10,50211,205478156,-23.4996,-46.7283,1000,6
LTE,724,10,50211,205479427,-23.4494,-46.7423,1000,6
LTE,724,10,50211,205520386,-23.5086,-46.7131,567,26
LTE,724,10,50211,205520387,-23.5083,-46.7168,1000,10
LTE,724,10,50211,205520396,-23.5112,-46.7134,1000,2
LTE,724,10,50211,205520397,-23.5099,-46.7194,1000,2
LTE,724,10,50211,205520406,-23.5078,-46.7138,1000,10
LTE,724,10,50211,205520407,-23.5121,-46.723,1288,8
LTE,724,10,50211,205554178,-23.5467,-46.7333,500,50
LTE,724,10,50211,205554179,-23.5527,-46.7359,791,25
LTE,724,10,50211,205554187,-23.5375,-46.7393,3258,13
LTE,724,10,50211,205554188,-23.5458,-46.7335,2289,12
LTE,724,10,50211,205554189,-23.5515,-46.7377,1000,15
LTE,724,10,50211,205554197,-23.5413,-46.7385,3680,24
LTE,724,10,50211,205554198,-23.5477,-46.7314,500,34
LTE,724,10,50211,205554199,-23.5512,-46.739,8449,39
LTE,724,10,50211,205554229,-23.5499,-46.7388,1000,3
LTE,724,10,50211,205554247,-23.5391,-46.7412,1314,40
LTE,724,10,50211,205555714,-23.5173,-46.7406,1170,27
LTE,724,10,50211,205555733,-23.5066,-46.7403,860,35
LTE,724,10,50211,205555764,-23.5176,-46.7389,1098,50
LTE,724,10,50211,205559299,-23.4129,-46.7461,1000,7
LTE,724,10,50211,205559309,-23.4175,-46.7449,1000,11
LTE,724,10,50211,205572354,-23.5095,-46.6972,2021,28
LTE,724,10,50211,205572355,-23.4879,-46.727,1000,1
LTE,724,10,50211,205572364,-23.5009,-46.7093,1000,1
LTE,724,10,50211,205603073,-23.4893,-46.7251,1000,18
LTE,724,10,50211,205603074,-23.4946,-46.7196,1000,22
LTE,724,10,50211,205603075,-23.4863,-46.7288,1000,12
LTE,724,10,50211,205603085,-23.4842,-46.7306,1000,19
LTE,724,10,50211,205603095,-23.4824,-46.7322,1000,12
LTE,724,10,50211,205629709,-23.5612,-46.7058,1000,5
LTE,724,10,50211,205629712,-23.5602,-46.7069,1000,4
LTE,724,10,50211,205643522,-23.5477,-46.732,3019,33
LTE,724,10,50211,205643532,-23.5473,-46.7311,3459,18
LTE,724,10,50211,205643542,-23.5439,-46.7367,2683,22
LTE,724,10,50211,205643543,-23.5305,-46.7575,3839,5
LTE,724,10,50211,205643571,-23.5372,-46.737,1000,4
LTE,724,10,50211,205643572,-23.5457,-46.7353,2907,34
LTE,724,10,50211,205643593,-23.5425,-46.7394,1000,5
LTE,724,10,50211,205657867,-23.5631,-46.7045,1000,16
LTE,724,10,50211,205657868,-23.5662,-46.7038,1000,15
LTE,724,10,50211,205657879,-23.5637,-46.7121,1000,20
LTE,724,10,50211,205657909,-23.5627,-46.7096,707,40
LTE,724,10,50211,205665282,-23.5584,-46.7101,500,27
LTE,724,10,50211,205665283,-23.5573,-46.7158,1139,27
LTE,724,10,50211,205665291,-23.5552,-46.7098,1000,12
LTE,724,10,50211,205665292,-23.559,-46.7099,500,27
LTE,724,10,50211,205665293,-23.5576,-46.715,1000,22
LTE,724,10,50211,205665303,-23.558,-46.7151,500,41
LTE,724,10,50211,205665333,-23.559,-46.7156,790,50
LTE,724,10,50211,205666049,-23.5185,-46.7036,1000,6
LTE,724,10,50211,205666069,-23.5191,-46.7013,1000,3
LTE,724,10,50211,205666071,-23.5231,-46.7104,1000,14
LTE,724,10,50211,205666099,-23.5191,-46.7033,1000,1
LTE,724,10,50211,205666119,-23.5178,-46.704,1000,2
LTE,724,10,50211,205686283,-23.4774,-46.7327,1000,1
LTE,724,10,50211,205686284,-23.4889,-46.7365,1000,6
LTE,724,10,50211,205689346,-23.5063,-46.7207,1000,11
LTE,724,10,50211,205689347,-23.5096,-46.72,1000,21
LTE,724,10,50211,205689355,-23.5051,-46.7239,1000,1
LTE,724,10,50211,205689356,-23.508,-46.7217,1000,11
LTE,724,10,50211,205689357,-23.5175,-46.717,1000,2
LTE,724,10,50211,205689366,-23.5082,-46.7183,1000,9
LTE,724,10,50211,205689367,-23.5146,-46.7199,1000,10
LTE,724,10,50211,205732364,-23.5531,-46.7048,500,35
LTE,724,10,50211,205732365,-23.5547,-46.7089,500,50
LTE,724,10,50211,205749783,-23.5188,-46.7092,1000,8
LTE,724,10,50211,205754370,-23.5405,-46.7291,1000,1
LTE,724,10,50211,205754371,-23.5491,-46.7307,1000,6
LTE,724,10,50211,205754419,-23.5434,-46.7383,1000,1
LTE,724,10,50211,205754420,-23.5412,-46.7297,1000,1
LTE,724,10,50211,205754421,-23.5508,-46.729,1000,10
LTE,724,10,50211,205968897,-23.4983,-46.7164,1000,4
LTE,724,10,50211,205968898,-23.5091,-46.7092,1000,14
LTE,724,10,50211,205968899,-23.5033,-46.715,1000,17
LTE,724,10,50211,205968908,-23.5105,-46.7081,1000,18
LTE,724,10,50211,205968918,-23.5101,-46.7093,1000,8
LTE,724,10,50211,205969430,-23.5331,-46.7177,1000,1
LTE,724,10,50211,205992459,-23.537,-46.745,1000,5
LTE,724,10,50211,205992460,-23.55,-46.7376,1000,3
LTE,724,10,50211,205992461,-23.5437,-46.7479,1000,1
LTE,724,10,50211,205992469,-23.5361,-46.7438,1000,5
LTE,724,10,50211,205992470,-23.5559,-46.7308,1220,19
LTE,724,10,50211,206061581,-23.5643,-46.6973,1000,1
LTE,724,10,50211,206296833,-23.5355,-46.7183,1000,1
LTE,724,10,50211,206296843,-23.5347,-46.7185,1000,6
LTE,724,10,50211,206296845,-23.5361,-46.7191,1000,2
LTE,724,10,50211,206411532,-23.5444,-46.7356,1000,1
LTE,724,10,50211,206411533,-23.5394,-46.7412,1000,1
LTE,724,10,50211,206434059,-23.5201,-46.7024,1000,1
LTE,724,10,50211,206434060,-23.5219,-46.7019,1000,1
LTE,724,10,50211,206434061,-23.5232,-46.7065,1000,1
LTE,724,10,50211,207361281,-23.5626,-46.7129,1000,24
LTE,724,10,50211,207361282,-23.567,-46.709,1000,22
LTE,724,10,50211,207361283,-23.5703,-46.7164,1000,4
LTE,724,10,50211,207361291,-23.5633,-46.7131,1000,24
LTE,724,10,50211,207361292,-23.5666,-46.7095,500,50
LTE,724,10,50211,207361303,-23.5675,-46.7157,1000,1
LTE,724,10,50211,207361331,-23.5635,-46.7128,1000,22
LTE,724,10,50211,207361332,-23.5666,-46.71,1000,24
LTE,724,10,50211,207361539,-23.4747,-46.7369,1000,6
LTE,724,10,50211,207364875,-23.5082,-46.7465,1000,1
LTE,724,10,50211,207364885,-23.5078,-46.7459,1000,9
LTE,724,10,50211,207372289,-23.5281,-46.7125,1551,7
LTE,724,10,50211,207372299,-23.5247,-46.7167,1000,2
LTE,724,10,50211,207372309,-23.5288,-46.713,1000,1
LTE,724,10,50211,207372339,-23.5291,-46.7128,1000,1
LTE,724,10,50211,207388693,-23.522,-46.6935,1000,5
LTE,724,10,50211,207396355,-23.4881,-46.7267,1000,2
LTE,724,10,50211,207396363,-23.4764,-46.7354,1000,4
LTE,724,10,50211,207396365,-23.4881,-46.7269,1000,1
LTE,724,10,50211,207396423,-23.4814,-46.7329,1000,11
LTE,724,10,50211,207418164,-23.5389,-46.7428,1000,14
LTE,724,10,50211,207420439,-23.5629,-46.7225,1000,3
LTE,724,10,50211,207421953,-23.5133,-46.723,961,31
LTE,724,10,50211,207421955,-23.5165,-46.7291,1000,12
LTE,724,10,50211,207422023,-23.5157,-46.7296,1000,4
LTE,724,10,50211,207430925,-23.5056,-46.6977,1000,1
LTE,724,10,50211,207430935,-23.5057,-46.6979,1000,1
LTE,724,10,50211,207436803,-23.4545,-46.7396,1000,2
LTE,724,10,50211,207436813,-23.4566,-46.7407,1000,14
LTE,724,10,50211,207436823,-23.4596,-46.7387,1000,4
LTE,724,10,50211,207447041,-23.4391,-46.7946,1000,1
LTE,724,10,50211,207447051,-23.4376,-46.7918,1000,7
LTE,724,10,50211,207447061,-23.4388,-46.794,1000,1
LTE,724,10,50211,207449857,-23.53,-46.7485,2387,9
LTE,724,10,50211,207449859,-23.538,-46.7545,1000,1
LTE,724,10,50211,207449867,-23.5317,-46.7519,1000,1
LTE,724,10,50211,207449868,-23.5381,-46.752,1000,1
LTE,724,10,50211,207449869,-23.5372,-46.7553,1000,1
LTE,724,10,50211,207449878,-23.535,-46.7557,1000,2
LTE,724,10,50211,207450113,-23.5313,-46.7305,1000,7
LTE,724,10,50211,207450114,-23.5324,-46.7302,1646,13
LTE,724,10,50211,207450163,-23.5294,-46.7323,1000,5
LTE,724,10,50211,207462145,-23.4449,-46.756,5137,27
LTE,724,10,50211,207462155,-23.4415,-46.7565,1000,1
LTE,724,10,50211,207468033,-23.5555,-46.7439,1000,4
LTE,724,10,50211,207468034,-23.5573,-46.7352,1822,34
LTE,724,10,50211,207468035,-23.5604,-46.7425,1000,22
LTE,724,10,50211,207468044,-23.5577,-46.7328,1000,21
LTE,724,10,50211,207468045,-23.5654,-46.7379,1000,8
LTE,724,10,50211,207468053,-23.5479,-46.7474,7529,14
LTE,724,10,50211,207468054,-23.5584,-46.7339,1055,27
LTE,724,10,50211,207468055,-23.5628,-46.747,1000,5
LTE,724,10,50211,207468083,-23.5529,-46.742,1000,9
LTE,724,10,50211,207468084,-23.5632,-46.7169,1000,2
LTE,724,10,50211,207468085,-23.5662,-46.7376,1532,4
LTE,724,10,50211,207474433,-23.5245,-46.7167,1000,1
LTE,724,10,50211,207474443,-23.5241,-46.7174,1000,4
LTE,724,10,50211,207474453,-23.5237,-46.7149,1000,3
LTE,724,10,50211,207484162,-23.4543,-46.7399,1000,1
LTE,724,10,50211,207484171,-23.4569,-46.7393,1000,21
LTE,724,10,50211,207484172,-23.4629,-46.7428,1000,6
LTE,724,10,50211,207484182,-23.4583,-46.7394,1000,15
LTE,724,10,50211,207484183,-23.462,-46.7416,1000,11
LTE,724,10,50211,207484211,-23.4515,-46.7424,1000,4
LTE,724,10,50211,207487499,-23.4049,-46.7681,1000,1
LTE,724,10,50211,207487501,-23.408,-46.7682,1000,2
LTE,724,10,50211,207487511,-23.4084,-46.7673,1000,1
LTE,724,10,50211,207487539,-23.4009,-46.7682,1000,13
LTE,724,10,50211,207487541,-23.4112,-46.7671,1000,16
LTE,724,10,50211,207488513,-23.4043,-46.7542,1000,2
LTE,724,10,50211,207488515,-23.3988,-46.7575,1000,4
LTE,724,10,50211,207488523,-23.4107,-46.748,1000,6
LTE,724,10,50211,207491851,-23.4306,-46.7464,1000,5
LTE,724,10,50211,207493121,-23.51,-46.7297,1000,1
LTE,724,10,50211,207493122,-23.5149,-46.7227,1000,5
LTE,724,10,50211,207493123,-23.5162,-46.7282,1000,15
LTE,724,10,50211,207493132,-23.5128,-46.7231,1000,2
LTE,724,10,50211,207493143,-23.5186,-46.7304,1000,4
LTE,724,10,50211,207500299,-23.4255,-46.7937,1000,1
LTE,724,10,50211,207500301,-23.4296,-46.8015,1000,1
LTE,724,10,50211,207500309,-23.423,-46.7907,1000,1
LTE,724,10,50211,207501315,-23.4412,-46.7455,1000,3
LTE,724,10,50211,207504129,-23.4424,-46.7438,1000,7
LTE,724,10,50211,207504130,-23.4458,-46.7423,1000,12
LTE,724,10,50211,207504139,-23.4445,-46.7425,1000,8
LTE,724,10,50211,207504140,-23.4477,-46.742,1000,7
LTE,724,10,50211,207504641,-23.5084,-46.734,1000,7
LTE,724,10,50211,207504642,-23.5175,-46.7297,1000,1
LTE,724,10,50211,207509515,-23.4451,-46.7049,1000,1
LTE,724,10,50211,207509525,-23.4451,-46.7049,1000,1
LTE,724,10,50211,207510017,-23.4659,-46.7454,1000,10
LTE,724,10,50211,207510018,-23.4711,-46.7466,1000,1
LTE,724,10,50211,207510027,-23.4653,-46.7512,1000,22
LTE,724,10,50211,207510028,-23.4725,-46.7479,1000,12
LTE,724,10,50211,207510037,-23.4676,-46.7505,1000,1
LTE,724,10,50211,207510068,-23.4729,-46.7504,1000,1
LTE,724,10,50211,207515404,-23.434,-46.7967,1000,1
LTE,724,10,50211,207519490,-23.4358,-46.7864,1000,3
LTE,724,10,50211,207519491,-23.4391,-46.7945,1000,1
LTE,724,10,50211,207519499,-23.4303,-46.7874,1000,1
LTE,724,10,50211,207519500,-23.4367,-46.7849,1000,1
LTE,724,10,50211,207519501,-23.4379,-46.7929,1000,4
LTE,724,10,50211,207519509,-23.4299,-46.7875,1000,1
LTE,724,10,50211,207519510,-23.4452,-46.7853,1000,1
LTE,724,10,50211,207533571,-23.559,-46.7175,1000,6
LTE,724,10,50211,207537687,-23.5062,-46.7692,1000,1
LTE,724,10,50211,207563788,-23.5164,-46.7268,1000,1
LTE,724,10,50211,207563798,-23.5187,-46.7261,1000,8
LTE,724,10,50211,207564043,-23.5556,-46.7156,1000,5
LTE,724,10,50211,207564046,-23.5541,-46.7184,1000,1
LTE,724,10,50211,207564053,-23.5564,-46.7142,1000,5
LTE,724,10,50211,207564056,-23.5554,-46.7162,1000,6
LTE,724,10,50211,207577601,-23.5016,-46.715,1000,5
LTE,724,10,50211,207577612,-23.5144,-46.7139,1000,1
LTE,724,10,50211,207577613,-23.5052,-46.7234,1000,5
LTE,724,10,50211,207604491,-23.5184,-46.7025,1000,14
LTE,724,10,50211,207604492,-23.5197,-46.6995,1000,5
LTE,724,10,50211,207604493,-23.5187,-46.7034,1000,1
LTE,724,10,50211,207604501,-23.5184,-46.7029,1000,16
LTE,724,10,50211,207604502,-23.5194,-46.7009,1000,3
LTE,724,10,50211,207604503,-23.518,-46.7041,1000,1
LTE,724,10,50211,207604531,-23.5186,-46.7029,1000,4
LTE,724,10,50211,207604532,-23.5191,-46.7023,1000,1
LTE,724,10,50211,207612428,-23.5089,-46.6942,1298,15
LTE,724,10,50211,207612429,-23.5055,-46.7061,1000,1
LTE,724,10,50211,207612438,-23.5079,-46.7017,1000,2
LTE,724,10,50211,207612439,-23.5083,-46.7065,1000,1
LTE,724,10,50211,207640833,-23.5299,-46.7504,1000,4
LTE,724,10,50211,207640853,-23.5268,-46.7504,1000,4
LTE,724,10,50211,207643394,-23.5253,-46.714,1000,1
LTE,724,10,50211,207643404,-23.5252,-46.7144,1000,1
LTE,724,10,50211,207643405,-23.5228,-46.7165,1000,1
